,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,season
176,E0,23/12/01,Chelsea,Bolton,5,1,H,2,1,H,34063.0,"Rennie, U. D.",16,10,5,4,0,0,4,4,7,21,3,6,2,2,0,0,20,20,1.4,3.85,7.0,1.45,3.8,5.4,1.36,3.75,8.0,1.4,3.75,7.5,1.4,4.0,6.5,1.36,3.75,8.0,0102
177,E0,23/12/01,Liverpool,Arsenal,1,2,A,0,1,A,44297.0,"Durkin, P. A.",15,11,2,3,1,0,6,4,12,20,2,2,1,4,0,1,10,65,2.1,3.15,3.1,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.1,3.2,2.2,3.2,2.88,2.2,3.0,3.0,0102
178,E0,26/12/01,Arsenal,Chelsea,2,1,H,0,1,A,38079.0,"Barber, G. P.",11,9,7,3,0,0,4,5,18,21,7,0,2,4,0,0,20,40,1.85,3.2,3.8,2.0,3.1,3.2,1.83,3.2,3.75,1.91,3.2,3.6,1.8,3.4,3.75,1.83,3.3,3.6,0102
179,E0,26/12/01,Aston Villa,Liverpool,1,2,A,1,1,D,42602.0,"D'Urso, A. P.",10,12,5,6,1,1,7,3,10,9,6,3,1,0,0,0,10,0,2.85,3.25,2.2,2.9,3.0,2.2,2.75,3.2,2.25,3.0,3.1,2.2,2.8,3.25,2.2,2.87,3.1,2.2,0102
180,E0,26/12/01,Blackburn,Sunderland,0,3,A,0,2,A,29869.0,"Wilkes, C. R.",7,13,3,7,0,2,3,5,24,23,3,4,1,2,1,0,35,20,2.0,3.2,3.3,2.0,3.1,3.2,1.73,3.4,4.0,1.91,3.2,3.6,2.0,3.25,3.25,2.1,3.2,3.0,0102
181,E0,26/12/01,Bolton,Leeds,0,3,A,0,2,A,27060.0,"Wiley, A. G.",17,8,2,5,0,1,11,2,15,20,1,5,1,3,0,0,10,30,3.6,3.2,1.9,3.6,3.1,1.85,3.5,3.2,1.91,3.5,3.25,1.91,3.5,3.25,1.91,4.0,3.1,1.8,0102
182,E0,26/12/01,Everton,Man United,0,2,A,0,0,D,39948.0,"Rennie, U. D.",10,11,5,7,0,0,4,11,11,12,1,2,0,1,0,0,0,10,4.8,3.55,1.6,4.4,3.3,1.65,4.5,3.25,1.67,5.0,3.4,1.62,4.5,3.6,1.62,5.0,3.3,1.61,0102
183,E0,26/12/01,Fulham,Charlton,0,0,D,0,0,D,17900.0,"Bennett, S. G.",10,8,4,3,0,3,4,9,5,14,2,8,2,1,0,0,20,10,1.8,3.25,3.95,1.75,3.2,4.0,1.8,3.2,4.0,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.2,4.33,0102
184,E0,26/12/01,Ipswich,Leicester,2,0,H,0,0,D,24403.0,"Barry, N. S.",12,3,6,1,0,0,3,10,2,6,0,0,0,2,0,0,0,20,1.9,3.2,3.6,1.8,3.1,3.8,1.91,3.25,3.4,1.8,3.25,4.0,1.91,3.25,3.5,1.83,3.3,3.6,0102
185,E0,26/12/01,Newcastle,Middlesbrough,3,0,H,1,0,H,52127.0,"Halsey, M. R.",18,5,9,2,0,0,10,2,18,12,3,4,0,1,0,0,0,10,1.6,3.5,4.9,1.7,3.2,4.2,1.61,3.5,4.5,1.57,3.4,5.5,1.57,3.4,5.5,1.57,3.5,5.0,0102
186,E0,26/12/01,Southampton,Tottenham,1,0,H,0,0,D,31719.0,"Jones, P.",6,10,5,6,0,0,4,13,15,16,3,4,0,3,0,0,0,30,2.67,3.1,2.4,2.5,3.0,2.5,2.62,3.4,2.25,2.7,3.2,2.3,2.75,3.25,2.25,2.5,3.25,2.4,0102
187,E0,26/12/01,West Ham,Derby,4,0,H,1,0,H,31397.0,"Poll, G.",14,6,9,3,0,0,3,1,13,19,2,1,1,3,0,1,10,55,1.65,3.5,4.5,1.75,3.2,4.0,1.67,3.4,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.61,3.3,5.0,0102
188,E0,29/12/01,Arsenal,Middlesbrough,2,1,H,0,1,A,37928.0,"D'Urso, A. P.",16,3,6,2,0,0,9,1,17,13,7,4,3,4,0,0,30,40,1.26,4.5,10.0,1.35,4.0,7.0,1.28,4.5,8.0,1.29,4.33,9.5,1.29,4.5,8.5,1.25,4.5,10.0,0102
189,E0,29/12/01,Aston Villa,Tottenham,1,1,D,0,1,A,41134.0,"Wolstenholme, E. K.",12,7,7,4,0,0,12,1,12,10,4,3,0,3,0,0,0,30,2.23,3.15,2.85,2.1,3.0,3.1,2.2,3.2,2.8,2.25,3.1,2.88,2.25,3.25,2.75,2.2,3.1,2.87,0102
190,E0,29/12/01,Blackburn,Derby,0,1,A,0,1,A,23529.0,"Pugh, D.",16,7,5,5,0,0,13,4,13,20,5,5,2,4,0,0,20,40,1.62,3.4,4.9,1.7,3.2,4.2,1.61,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0,0102
191,E0,29/12/01,Bolton,Leicester,2,2,D,1,2,A,23037.0,"Riley, M. A.",5,14,3,8,1,0,4,10,11,15,2,5,2,3,2,1,70,55,2.1,3.2,3.05,2.0,3.1,3.2,2.1,3.2,3.0,2.0,3.2,3.3,2.1,3.25,3.0,2.2,3.2,2.8,0102
192,E0,29/12/01,Everton,Charlton,0,3,A,0,1,A,31131.0,"Barber, G. P.",7,8,3,4,0,0,3,6,16,12,0,2,1,3,0,0,10,30,1.9,3.2,3.65,1.9,3.1,3.5,1.8,3.2,4.0,1.8,3.1,4.2,1.83,3.25,3.75,1.83,3.2,3.75,0102
193,E0,29/12/01,Ipswich,Sunderland,5,0,H,4,0,H,24517.0,"Poll, G.",13,10,8,3,0,1,3,3,6,4,0,1,1,1,0,0,10,10,2.3,3.2,2.7,2.3,3.0,2.7,2.1,3.2,3.0,2.2,3.2,2.9,2.25,3.25,2.75,2.25,3.3,2.62,0102
194,E0,29/12/01,Newcastle,Chelsea,1,2,A,1,2,A,52123.0,"Bennett, S. G.",10,12,7,8,0,0,5,3,11,21,6,1,0,3,0,0,0,30,2.0,3.2,3.3,2.1,3.0,3.1,2.1,3.2,3.0,2.1,3.2,3.1,1.91,3.4,3.4,2.1,3.2,3.0,0102
195,E0,29/12/01,Southampton,Leeds,0,1,A,0,0,D,31622.0,"Halsey, M. R.",12,13,6,7,0,1,3,5,17,15,0,5,1,1,0,0,10,10,3.45,3.2,1.95,3.2,3.1,2.0,3.5,3.2,1.91,3.5,3.1,2.0,3.25,3.25,2.0,3.5,3.4,1.83,0102
196,E0,29/12/01,West Ham,Liverpool,1,1,D,1,0,H,35103.0,"Styles, R.",17,12,8,8,0,0,9,5,5,8,2,0,1,0,0,0,10,0,3.5,3.3,1.9,3.2,3.1,2.0,3.2,3.2,2.0,3.3,3.1,2.05,3.25,3.25,2.0,3.4,3.25,1.9,0102
197,E0,30/12/01,Fulham,Man United,2,3,A,1,2,A,21159.0,"Gallagher, D. J.",17,19,9,10,2,0,4,3,14,8,1,3,0,2,0,0,0,20,4.5,3.5,1.65,4.2,3.2,1.7,4.5,3.25,1.67,4.33,3.4,1.7,4.5,3.4,1.67,4.5,3.5,1.61,0102
198,E0,01/01/02,Charlton,Ipswich,3,2,H,2,2,D,25893.0,"Rennie, U. D.",13,6,8,4,0,1,11,4,19,12,6,5,2,2,0,0,20,20,1.95,3.2,3.55,2.1,3.1,3.0,2.0,3.4,3.0,2.1,3.1,3.3,2.0,3.25,3.25,2.1,3.2,3.0,0102
199,E0,01/01/02,Chelsea,Southampton,2,4,A,2,1,H,35156.0,"Wolstenholme, E. K.",13,8,6,5,0,0,2,6,14,18,2,10,2,1,0,0,20,10,1.4,3.9,7.0,1.35,4.0,7.0,1.33,4.0,8.0,1.36,3.75,8.5,1.36,4.0,7.5,1.33,4.0,8.0,0102
200,E0,01/01/02,Leeds,West Ham,3,0,H,2,0,H,39322.0,"Dunn, S. W.",12,9,11,4,0,0,8,6,15,8,0,2,3,2,0,0,30,20,1.5,3.6,6.0,1.45,3.8,5.4,1.53,3.5,5.5,1.5,3.5,6.0,1.44,3.75,6.5,1.5,3.4,6.0,0102
201,E0,01/01/02,Liverpool,Bolton,1,1,D,0,0,D,43710.0,"Wilkes, C. R.",15,7,5,6,0,0,4,8,8,15,3,5,1,4,0,0,10,40,1.3,4.5,8.0,1.25,4.5,9.0,1.28,4.5,8.0,1.3,4.2,9.0,1.29,5.0,7.5,1.25,5.0,8.0,0102
202,E0,01/01/02,Middlesbrough,Everton,1,0,H,0,0,D,27463.0,"Styles, R.",10,11,4,3,0,1,5,6,12,10,1,0,1,2,0,0,10,20,1.9,3.25,3.55,1.75,3.2,4.0,1.8,3.2,4.0,1.95,3.0,3.75,1.91,3.2,3.6,1.83,3.2,3.75,0102
203,E0,01/01/02,Sunderland,Aston Villa,1,1,D,0,0,D,45324.0,"Riley, M. A.",18,8,11,4,0,0,7,0,14,13,4,5,1,3,0,0,10,30,2.15,3.0,3.15,2.0,3.1,3.2,2.25,3.2,2.75,2.1,3.0,3.25,2.1,3.0,3.25,2.1,2.87,3.3,0102
204,E0,01/01/02,Tottenham,Blackburn,1,0,H,1,0,H,35131.0,"Winter, J. T.",12,11,7,7,0,0,7,9,14,17,5,7,0,1,0,0,0,10,1.63,3.45,4.75,1.65,3.3,4.4,1.61,3.5,4.5,1.62,3.3,5.2,1.62,3.6,4.5,1.57,3.3,5.5,0102
205,E0,02/01/02,Derby,Fulham,0,1,A,0,0,D,28165.0,"Knight, B.",10,8,0,4,0,0,10,3,17,7,6,5,1,2,0,0,10,20,2.4,3.1,2.65,2.2,3.0,2.9,2.4,3.25,2.5,2.4,3.2,2.6,2.5,3.2,2.5,2.5,3.1,2.5,0102
206,E0,02/01/02,Man United,Newcastle,3,1,H,1,0,H,67646.0,"Jones, P.",11,11,7,6,0,0,6,5,11,8,2,4,1,1,0,0,10,10,1.45,3.6,6.0,1.6,3.4,4.6,1.53,3.75,5.0,1.5,3.5,6.0,1.53,3.5,5.5,1.5,3.6,5.5,0102
207,E0,09/01/02,Southampton,Liverpool,2,0,H,0,0,D,31527.0,"Poll, G.",9,7,7,4,0,0,5,6,12,7,3,4,0,1,0,0,0,10,3.9,3.4,1.76,3.5,3.1,1.9,3.5,3.2,1.91,3.5,3.25,1.91,3.5,3.25,1.91,4.0,3.4,1.72,0102
208,E0,12/01/02,Aston Villa,Derby,2,1,H,2,1,H,28881.0,"Halsey, M. R.",9,3,5,1,0,0,4,1,15,13,5,5,2,3,0,1,20,55,1.53,3.5,5.65,1.6,3.4,4.6,1.5,3.4,6.0,1.5,3.4,6.5,1.53,3.5,5.5,1.5,3.4,6.0,0102
209,E0,12/01/02,Blackburn,Charlton,4,1,H,2,0,H,23365.0,"Barry, N. S.",18,9,11,6,1,1,7,2,12,11,7,3,0,0,0,1,0,25,2.1,3.1,3.15,2.0,3.1,3.2,2.1,3.2,3.0,2.05,3.1,3.3,2.1,3.25,3.0,2.0,3.2,3.2,0102
210,E0,12/01/02,Bolton,Chelsea,2,2,D,0,0,D,23891.0,"Winter, J. T.",11,9,5,4,0,0,10,3,10,11,5,6,0,1,0,0,0,10,3.25,3.35,1.95,3.8,3.1,1.8,3.2,3.2,2.0,3.5,3.2,1.95,3.6,3.4,1.83,3.4,3.25,1.9,0102
211,E0,12/01/02,Everton,Sunderland,1,0,H,1,0,H,30736.0,"Elleray, D. R.",9,6,5,1,0,0,4,5,11,16,2,0,1,1,0,0,10,10,2.2,3.1,2.95,2.1,3.0,3.1,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.25,2.8,2.1,3.2,3.0,0102
212,E0,12/01/02,Fulham,Middlesbrough,2,1,H,2,1,H,18975.0,"Dean, M. L",19,8,11,4,0,0,10,2,15,18,2,4,1,2,0,0,10,20,1.71,3.3,4.4,1.75,3.2,4.0,1.73,3.2,4.33,1.73,3.25,4.33,1.67,3.4,4.5,1.72,3.25,4.2,0102
213,E0,12/01/02,Ipswich,Tottenham,2,1,H,1,0,H,25007.0,"Messias, M. D.",8,11,5,6,0,0,5,5,3,1,0,0,0,1,0,0,0,10,2.4,3.25,2.55,2.3,3.0,2.7,2.4,3.25,2.5,2.3,3.1,2.8,2.5,3.2,2.5,2.37,3.1,2.62,0102
214,E0,12/01/02,Newcastle,Leeds,3,1,H,1,1,D,52130.0,"Barber, G. P.",16,8,8,6,0,0,6,1,17,28,0,2,3,6,0,1,30,85,,,,2.2,3.0,2.9,2.37,3.2,2.6,2.3,3.2,2.7,2.25,3.25,2.75,2.25,3.2,2.75,0102
215,E0,12/01/02,West Ham,Leicester,1,0,H,1,0,H,34698.0,"Gallagher, D. J.",11,5,7,3,0,0,5,4,10,11,6,2,1,2,0,0,10,20,1.6,3.5,5.0,1.65,3.3,4.4,1.61,3.25,5.0,1.53,3.3,6.0,1.57,3.4,5.5,1.57,3.3,5.5,0102
216,E0,13/01/02,Arsenal,Liverpool,1,1,D,0,0,D,38132.0,"Dunn, S. W.",11,5,4,2,1,0,3,1,15,16,3,3,1,1,0,0,10,10,1.9,3.25,3.55,2.0,3.1,3.2,1.91,3.2,3.5,2.0,3.2,3.3,1.91,3.25,3.5,1.9,3.1,3.6,0102
217,E0,13/01/02,Southampton,Man United,1,3,A,1,2,A,31858.0,"Bennett, S. G.",12,11,4,7,2,1,8,6,11,8,3,1,1,1,0,0,10,10,5.15,3.6,1.55,4.4,3.3,1.65,4.5,3.5,1.61,5.0,3.5,1.6,5.5,3.75,1.5,5.0,3.5,1.57,0102
218,E0,19/01/02,Derby,Ipswich,1,3,A,0,0,D,29658.0,"Durkin, P. A.",13,13,5,5,0,1,3,3,7,16,5,0,0,2,0,0,0,20,2.3,3.15,2.75,2.3,3.0,2.7,2.4,3.25,2.5,2.38,3.2,2.62,2.38,3.2,2.6,2.37,3.1,2.62,0102
219,E0,19/01/02,Leicester,Newcastle,0,0,D,0,0,D,21354.0,"Wiley, A. G.",8,9,4,3,0,0,6,11,17,19,3,3,2,2,0,0,20,20,3.95,3.25,1.7,4.2,3.2,1.7,4.33,3.4,1.67,5.25,3.4,1.57,4.5,3.4,1.67,4.33,3.4,1.66,0102
220,E0,19/01/02,Liverpool,Southampton,1,1,D,1,0,H,43710.0,"Barry, N. S.",9,6,5,2,0,1,8,3,10,17,0,3,0,1,0,0,0,10,1.34,4.2,7.8,1.4,3.9,6.0,1.4,3.75,7.0,1.4,3.75,7.5,1.36,4.33,6.5,1.36,3.75,8.0,0102
221,E0,19/01/02,Man United,Blackburn,2,1,H,1,0,H,67552.0,"Rennie, U. D.",16,10,6,4,1,0,8,3,13,13,4,2,1,0,0,0,10,0,1.25,5.0,9.0,1.3,4.2,8.0,1.28,4.33,9.0,1.25,5.0,9.0,1.2,5.5,10.0,1.22,5.0,9.5,0102
222,E0,19/01/02,Middlesbrough,Bolton,1,1,D,1,0,H,26104.0,"Poll, G.",11,7,3,4,0,0,2,6,16,17,4,4,1,1,0,0,10,10,1.95,3.2,3.45,1.75,3.2,4.0,1.83,3.2,3.75,1.91,3.2,3.6,1.91,3.25,3.5,1.9,3.25,3.4,0102
223,E0,19/01/02,Sunderland,Fulham,1,1,D,0,1,A,45124.0,"Jones, P.",16,9,8,2,0,1,11,2,19,13,1,4,3,2,0,0,30,20,2.15,3.1,3.05,2.2,3.0,2.9,2.2,3.2,2.8,2.2,3.1,3.0,2.25,3.25,2.75,2.2,3.2,2.8,0102
224,E0,19/01/02,Tottenham,Everton,1,1,D,1,1,D,36056.0,"Wilkes, C. R.",12,4,4,2,1,0,14,5,14,17,4,3,0,2,0,0,0,20,1.6,3.4,5.2,1.65,3.3,4.4,1.61,3.25,5.0,1.57,3.4,5.5,1.62,3.4,5.0,1.57,3.5,5.0,0102
225,E0,20/01/02,Chelsea,West Ham,5,1,H,1,0,H,40035.0,"D'Urso, A. P.",22,5,15,4,0,0,6,4,13,10,0,4,3,1,0,1,30,35,1.55,3.4,5.65,1.6,3.4,4.6,1.61,3.5,4.5,1.57,3.4,5.5,1.62,3.4,5.0,1.61,3.25,5.0,0102
226,E0,20/01/02,Leeds,Arsenal,1,1,D,1,1,D,40143.0,"Halsey, M. R.",6,9,1,6,0,0,3,7,18,16,1,0,1,2,0,0,10,20,2.6,3.15,2.42,2.3,2.9,2.8,2.37,3.2,2.6,2.4,3.2,2.62,2.38,3.25,2.6,2.5,3.1,2.5,0102
227,E0,21/01/02,Charlton,Aston Villa,1,2,A,0,2,A,25681.0,"Styles, R",9,7,5,3,0,0,3,2,7,11,7,7,1,1,0,0,10,10,2.28,3.15,2.8,2.2,2.9,3.0,2.37,3.2,2.6,2.25,3.2,2.8,2.25,3.25,2.75,2.25,3.2,2.75,0102
228,E0,22/01/02,Man United,Liverpool,0,1,A,0,0,D,67599.0,"Barber, G. P.",12,9,3,5,0,0,11,2,15,16,0,1,1,2,0,0,10,20,1.7,3.35,4.2,1.7,3.2,4.2,1.67,3.4,4.33,1.62,3.4,5.0,1.62,3.4,5.0,1.66,3.3,4.5,0102
229,E0,23/01/02,Leicester,Arsenal,1,3,A,0,2,A,21344.0,"Elleray, D. R.",3,13,2,8,0,1,7,7,12,9,2,2,2,0,0,0,20,0,5.85,3.6,1.5,4.8,3.5,1.55,5.5,3.5,1.53,7.0,3.6,1.44,6.0,3.6,1.5,5.5,3.6,1.5,0102
230,E0,29/01/02,Bolton,Man United,0,4,A,0,2,A,27350.0,"D'Urso, A. P.",15,21,4,12,0,1,1,9,10,9,1,4,0,0,0,0,0,0,5.75,3.6,1.51,4.6,3.4,1.6,6.0,3.4,1.5,6.0,3.4,1.5330000000000001,6.0,3.6,1.5,6.5,3.6,1.44,0102
231,E0,29/01/02,Charlton,Derby,1,0,H,0,0,D,25387.0,"Pugh, D.",11,3,3,2,0,0,9,0,11,13,3,6,1,2,0,0,10,20,1.7,3.35,4.4,1.7,3.3,4.0,1.8,3.2,4.0,1.6669999999999998,3.25,4.75,1.7269999999999999,3.25,4.333,1.66,3.3,4.5,0102
232,E0,29/01/02,Sunderland,Middlesbrough,0,1,A,0,1,A,44579.0,"Durkin, P.",18,6,8,2,0,0,15,3,12,13,3,3,0,2,0,1,0,45,1.9,3.2,3.6,2.0,3.1,3.2,1.91,3.2,3.5,1.909,3.2,3.6,1.909,3.2,3.6,1.9,3.0,3.75,0102
233,E0,30/01/02,Aston Villa,Everton,0,0,D,0,0,D,32460.0,"Foy, C. J.",8,6,2,0,1,0,5,1,14,21,0,2,1,3,0,0,10,30,1.65,3.3,4.85,1.7,3.2,4.2,1.73,3.2,4.33,1.7269999999999999,3.2,4.5,1.6669999999999998,3.4,4.5,1.61,3.3,5.0,0102
234,E0,30/01/02,Blackburn,Arsenal,2,3,A,2,2,D,25983.0,"Gallagher, D. J.",10,9,4,5,0,0,6,2,18,21,2,7,2,2,0,1,20,45,3.65,3.25,1.88,3.5,3.1,1.9,4.0,3.2,1.8,3.75,3.25,1.85,3.5,3.25,1.909,4.0,3.1,1.8,0102
235,E0,30/01/02,Chelsea,Leeds,2,0,H,2,0,H,40614.0,"Bennett, S. G.",14,6,3,4,1,0,5,6,11,22,1,6,1,2,0,0,10,20,2.28,3.15,2.8,2.1,3.0,3.1,2.25,3.2,2.75,2.375,3.2,2.625,2.25,3.25,2.75,2.3,3.1,2.75,0102
236,E0,30/01/02,Ipswich,Fulham,1,0,H,1,0,H,25156.0,"Wiley, A. G.",13,7,8,3,0,0,10,5,18,11,4,1,1,2,0,0,10,20,2.2,3.2,2.9,2.2,3.0,2.9,2.2,3.25,2.75,2.2,3.2,2.875,2.2,3.25,2.8,2.2,3.1,2.87,0102
237,E0,30/01/02,Liverpool,Leicester,1,0,H,0,0,D,42305.0,"Knight, B.",11,3,4,0,0,0,9,3,9,21,3,1,1,2,0,0,10,20,1.25,4.75,9.5,1.35,4.0,7.0,1.25,4.5,10.0,1.25,4.5,11.0,1.25,4.5,11.0,1.22,5.0,9.5,0102
238,E0,30/01/02,Southampton,West Ham,2,0,H,1,0,H,31879.0,"Dowd, P.",10,11,8,4,0,0,4,2,16,13,2,1,0,3,0,0,0,30,2.05,3.15,3.25,2.0,3.1,3.2,1.91,3.25,3.4,2.1,3.2,3.1,2.1,3.25,3.0,2.0,3.2,3.2,0102
239,E0,30/01/02,Tottenham,Newcastle,1,3,A,1,0,H,35798.0,"Dean, M. L",8,10,6,4,0,0,5,4,8,5,1,2,1,1,0,0,10,10,2.2,3.2,2.9,2.2,3.0,2.9,2.1,3.2,3.0,2.1,3.2,3.0,2.25,3.25,2.75,2.2,3.25,2.75,0102
240,E0,02/02/02,Arsenal,Southampton,1,1,D,1,0,H,38024.0,"Wilkes, C. R.",14,4,4,1,1,0,4,3,13,22,6,7,2,3,0,0,20,30,1.3,4.5,8.0,1.35,4.0,7.0,1.33,3.75,9.0,1.3330000000000002,4.333,8.0,1.286,4.5,8.5,1.3,4.33,8.0,0102
241,E0,02/02/02,Derby,Tottenham,1,0,H,1,0,H,27721.0,"Rennie, U. D.",12,7,7,3,0,0,9,6,21,8,6,7,3,2,0,0,30,20,2.82,3.25,2.2,2.9,3.0,2.2,2.75,3.2,2.25,2.8,3.25,2.25,2.8,3.25,2.2,2.8,3.2,2.2,0102
242,E0,02/02/02,Everton,Ipswich,1,2,A,1,2,A,33069.0,"Dunn, S. W.",9,5,4,3,0,0,2,4,19,16,3,0,1,0,0,0,10,0,2.02,3.3,3.15,1.9,3.1,3.5,1.91,3.25,3.4,2.1,3.2,3.1,2.0,3.25,3.25,2.1,3.2,3.0,0102
243,E0,02/02/02,Fulham,Aston Villa,0,0,D,0,0,D,20041.0,"Messias, M. D.",9,15,3,9,0,0,9,4,12,14,3,3,1,2,0,0,10,20,2.05,3.1,3.25,2.0,3.0,3.3,2.1,3.2,3.0,2.05,3.2,3.2,2.1,3.25,3.0,2.0,3.1,3.3,0102
244,E0,02/02/02,Leicester,Chelsea,2,3,A,1,0,H,19950.0,"Barber, G. P.",16,9,9,5,0,0,6,2,16,17,3,1,1,3,0,0,10,30,3.9,3.35,1.78,4.0,3.2,1.75,4.33,3.2,1.73,4.333,3.4,1.7,4.333,3.25,1.7269999999999999,4.5,3.5,1.61,0102
245,E0,02/02/02,Man United,Sunderland,4,1,H,4,1,H,67587.0,"Styles, R.",18,6,8,3,1,0,11,2,6,11,4,2,1,3,0,0,10,30,1.22,5.1,10.0,1.25,4.5,9.0,1.25,4.5,10.0,1.25,4.75,10.0,1.2,5.5,10.0,1.2,5.0,11.0,0102
246,E0,02/02/02,Newcastle,Bolton,3,2,H,2,2,D,52094.0,"Elleray, D. R.",10,10,6,6,0,0,13,6,3,9,2,2,0,0,0,0,0,0,1.42,3.7,7.0,1.4,3.9,6.0,1.4,3.75,7.0,1.4,3.75,7.5,1.364,4.333,6.5,1.36,3.75,8.0,0102
247,E0,02/02/02,West Ham,Blackburn,2,0,H,1,0,H,35307.0,"Jones, P.",13,14,6,2,0,1,5,8,10,20,1,1,2,3,0,0,20,30,1.9,3.25,3.55,1.85,3.1,3.6,2.1,3.2,3.0,2.1,3.2,3.1,1.909,3.25,3.5,1.9,3.25,3.4,0102
248,E0,03/02/02,Leeds,Liverpool,0,4,A,0,1,A,40216.0,"Poll, G.",13,11,5,7,0,1,7,6,14,9,2,0,2,1,0,0,20,10,2.25,3.2,2.78,2.2,3.0,2.9,2.25,3.2,2.75,2.25,3.2,2.8,2.25,3.25,2.75,2.3,3.2,2.62,0102
249,E0,03/02/02,Middlesbrough,Charlton,0,0,D,0,0,D,24189.0,"Riley, M. A.",7,8,3,2,0,0,5,7,17,15,0,5,1,2,0,0,10,20,2.02,3.25,3.2,1.9,3.1,3.5,2.0,3.2,3.2,2.0,3.2,3.3,,,,2.0,3.2,3.2,0102
250,E0,09/02/02,Aston Villa,Chelsea,1,1,D,1,0,H,41137.0,"Durkin, P. A.",7,9,3,3,0,0,3,8,10,10,4,4,1,1,0,0,10,10,2.48,3.1,2.55,2.7,3.0,2.3,2.6,3.2,2.37,2.6,3.1,2.5,2.375,3.2,2.6,2.5,3.1,2.5,0102
251,E0,09/02/02,Bolton,West Ham,1,0,H,1,0,H,24342.0,"Pugh, D.",4,9,3,2,0,0,4,10,11,12,1,4,1,3,0,0,10,30,2.2,3.2,2.9,2.2,3.0,2.9,2.25,3.2,2.75,2.2,3.2,2.9,2.375,3.2,2.6,2.25,3.1,2.8,0102
252,E0,09/02/02,Derby,Sunderland,0,1,A,0,0,D,31771.0,"Poll, G.",9,8,4,4,1,0,7,8,13,15,1,8,0,1,0,0,0,10,2.25,3.15,2.85,2.2,3.0,2.9,2.25,3.2,2.75,2.15,3.2,3.0,2.2,3.25,2.8,2.2,3.2,2.8,0102
253,E0,09/02/02,Fulham,Blackburn,2,0,H,1,0,H,19580.0,"Halsey, M. R.",13,10,8,6,1,2,5,2,18,15,4,1,3,2,0,1,30,45,1.85,3.2,3.8,1.8,3.1,3.8,1.8,3.2,4.0,1.95,3.1,3.6,1.8330000000000002,3.25,3.75,1.9,3.0,3.75,0102
254,E0,09/02/02,Ipswich,Liverpool,0,6,A,0,2,A,25608.0,"Bennett, S. G.",4,14,2,11,0,0,7,9,2,4,2,4,0,0,0,0,0,0,3.35,3.25,1.95,3.2,3.1,2.0,3.2,3.2,2.0,3.2,3.2,2.05,3.25,3.25,2.0,3.4,3.25,1.9,0102
255,E0,09/02/02,Middlesbrough,Leeds,2,2,D,0,1,A,30221.0,"Barry, N. S.",10,10,5,6,0,0,7,4,15,11,4,6,1,1,0,0,10,10,3.05,3.2,2.1,2.8,2.9,2.3,3.0,3.0,2.2,3.0,3.1,2.2,2.8,3.25,2.2,3.0,3.2,2.1,0102
256,E0,09/02/02,Newcastle,Southampton,3,1,H,3,1,H,51857.0,"Knight, B.",16,11,10,4,2,0,5,4,7,8,3,3,0,1,0,0,0,10,1.48,3.7,5.85,1.5,3.7,5.0,1.5,3.4,6.0,1.5,3.5,6.5,1.444,3.75,6.5,1.5,3.4,6.0,0102
257,E0,09/02/02,Tottenham,Leicester,2,1,H,1,0,H,35973.0,"D'Urso, A. P.",12,7,4,6,1,0,8,8,8,9,3,5,0,1,0,0,0,10,1.42,3.65,7.25,1.55,3.5,4.8,1.44,3.6,6.5,1.444,3.6,7.0,1.4,4.0,6.5,1.36,3.75,8.0,0102
258,E0,10/02/02,Charlton,Man United,0,2,A,0,1,A,26475.0,"Wiley, A. G.",9,10,1,5,0,0,7,5,8,9,1,2,0,1,0,0,0,10,7.0,3.8,1.4,5.0,3.7,1.5,6.0,3.75,1.44,7.0,4.0,1.4,6.5,3.75,1.444,8.0,3.75,1.36,0102
259,E0,10/02/02,Everton,Arsenal,0,1,A,0,0,D,30859.0,"Winter, J. T.",6,6,2,3,1,0,1,5,17,20,3,6,0,5,0,0,0,50,3.9,3.15,1.85,4.0,3.2,1.75,4.33,3.2,1.73,4.2,3.25,1.8,4.333,3.25,1.7269999999999999,3.8,3.25,1.8,0102
260,E0,19/02/02,Middlesbrough,Fulham,2,1,H,1,0,H,26235.0,"Gallagher, D. J.",11,10,5,5,1,0,8,10,13,14,6,3,1,2,0,0,10,20,2.35,3.2,2.65,2.2,2.9,3.0,2.5,2.87,2.62,2.4,3.0,2.75,2.375,3.0,2.75,2.4,2.9,2.75,0102
261,E0,23/02/02,Arsenal,Fulham,4,1,H,3,1,H,38029.0,"Rennie, U. D.",16,6,10,5,1,0,7,5,19,14,4,1,0,1,0,0,0,10,1.4,3.75,7.45,1.55,3.5,4.8,1.4,3.75,7.0,1.444,3.6,7.0,1.4,4.0,6.5,1.44,3.5,7.0,0102
